intent,actor,turn,text
140.1,Luis,, I know that space is like like huge and like unimaginably huge and like it has stars and like when you go into space
140.1,Luis,,"Okay, well,"
140.1,Luis,,Mhmm
140.1,Luis,,"Well, I didn't go to NASA, but I did, um, I've seen that in box"
140.1,Luis,, Yeah
140.1,Luis,,Yeah
140.1,Luis,, So I look at a lot of stuff on the internet like videos and learning about astronauts and watching launches of rocket
140.1,Luis,," Oh, it's so cool"
140.1,Luis,,"Oh well, I like to watch a lot of videos like on YouTube"
140.1,Luis,,"Yeah, excuse me, I shouldn't be in this group, I already know all about space"
140.1,Luis,,"Yeah, yeah"
140.1,Luis,, There was stuff in there
140.1,Luis,,"yeah I thought it was a really interesting because I didn't actually know that there was water on the moon, before I read this and I thought it was so cool how they sent that lunar orbiter"
140.1,Luis,,"Oh man well what just be such a cool experience to feel like zero gravity up there, I can't wait, I really want to go to space camp, because you get to kind of try it out like almost before you get to be an astronaut, and I want to discover new planets and galaxies too"
140.1,Luis,,"um not Really, about the moon, no"
140.1,Luis,,"Oh, my oh wow oh that's really hard um I think my favorite thing about space as how um Pluto used to be a planet and then they said it was a dwarf planet"
140.1,Luis,,"Okay, I know that astronauts use space suits so that they don't like freeze to death in space, and I know that there's no gravity up there, so if they're walking around they have to wear like gravity boots so that they can walk on the moon, and a bunch of other stuff too"
140.1,Luis,,Well i'm a little bit I can try
140.1,Luis,,Oh yeah oh big time I watch all these videos about space on YouTube and and I really want to go to space camp and go into the zero gravity Chamber oh yeah I really like space
140.1,Luis,,That that's one small step for man one giant leap for mankind
140.1,Luis,,"Agile Teacher Lab: yeah Okay, I know they just landed the MARS Rover"
140.1,Luis,,"Okay, I love watching like the"
140.1,Luis,,"Okay, well, I know a lot about space, I know all about the different planets and I know stuff about uhm stars that Milky Way the sun kind of all the all the big ones"
140.1,Luis,,"Oh well, my favorite um fact about space is that there used to be nine planets but then they kicked Pluto out of the planet club because he was too small"
140.1,Luis,,yeah me too
140.1,Luis,,"um yeah well I I shouldn't be in this room, because I already know all about space"
140.1,Luis,,"Oh well, okay um I want to look at Jupiter because it's so big and it has that red spot that's like a storm as giant giant hurricane, and I really want to look at that"
140.1,Luis,,"Well, I watch YouTube and I watched Nova sometime so yeah you know about equipment that scientists use of space"
140.1,Luis,, We just know we have our planet and we have the Milky Way but the world could be the universe could be enormous and there could even be life out there
140.1,Luis,,"Oh well, space is so cool because it's so mysterious like how big is the universe? we don't even know"
140.1,Luis,,I definitely want to live on the moon
140.1,Luis,,"yeah okay i'll tell you three things first accidents have to wear spacesuits because it's really cold and they'll like freeze to death, second, they have to wear oxygen tanks, because you can't breathe them space and third there's no gravity there, so they got to wear gravity boots"
140.1,Luis,,yep yep oxygen tanks are my answer to that one Chris
140.1,Luis,,"Oh yeah I lot of space and I really want to be an astronaut, when I grow up"
140.1,Luis,,"Oh, I watch a lot of videos on YouTube and sometimes I read articles, like in magazines and I have this book with all these pictures of space Oh, I really like space"
130.3,Luis,, All right
130.3,Luis,,Okay
130.3,Luis,, Now I should say like scientists used a lot of ox used equipment like oxygen tanks and um and others equipment like I guess I could what Jazmin said and and the small machine to investigate to call it a lunar orbiter
130.3,Luis,,teachtoreacheveryreader@gse
130.3,Luis,,edu: yeah that makes sense that's okay so then that's that would be helpful
130.3,Luis,,harvard
130.3,Luis,,interesting
130.3,Luis,,So yeah
130.2,Luis,,"Um, yeah"
130.2,Luis,, You can detect water using other tools
130.2,Luis,," Just like on the question that you're asking is, like, you use lots of equipment and you don't need a microscope to to detect it"
130.2,Luis,, So what I was thinking
130.2,Luis,," I know, I know a lot about space like and I know a lot about the moon"
130.2,Luis,," Like, I know that the astronauts like to go to the moon and"
130.2,Luis,,Well
130.2,Luis,,I said equipment discover and water
130.2,Luis,,"While I was just gonna say like, I know that like scientists use a lot of, you know, equipment, so like I said oxygen tanks and stuff like that"
130.2,Luis,,"Well, I guess I didn't really read that part because I didn't think I had to read the part cuz I already know man"
130.2,Luis,,It sounds like that could be used as rocket fuel
130.2,Luis,," Yeah, that'd be great because you know if I have to carry water might my arms and be tired"
130.2,Luis,,"Um, yeah"
130.2,Luis,,"Yeah, um"
130.2,Luis,,"Yeah, that's what I was gonna say that was, that was the answer that I sent for the question"
130.2,Luis,,"Okay, well, so I know a lot about like what astronauts wear and what they use, and I know that there isn't gravity, but I actually never heard of a lunar orbiter before, so this is news to me"
130.2,Luis,, Absolutely
130.2,Luis,, Like I said equipment too
130.2,Luis,, So I basically um yeah so what I was looking at when I was looking at the reading was I basically was saying
130.2,Luis,, I always like to talk
130.2,Luis,," And then I said, like"
130.2,Luis,,"Yeah, yeah, yeah"
130.2,Luis,,Um okay so
130.2,Luis,,So I feel like the answer is lunar orbiter
130.2,Luis,," Well, I guess I gotta look in paragraph two"
130.2,Luis,,Okay
130.2,Luis,,um yeah I mean I kind of noticed a couple things so one of the things that I noticed was that
130.2,Luis,,I'm
130.2,Luis,, I don't know what that one is
130.2,Luis,,um no actually okay I don't know that one
130.2,Luis,,"Yeah, I do"
130.2,Luis,,"Oh yeah definitely well, the thing is scientists can use a lot of equipment like like oxygen tanks too"
130.2,Luis,,Yeah
130.2,Luis,, I can do it
130.2,Luis,, I'm
130.2,Luis,,"Um, I can do it"
130.2,Luis,,I have a question
130.2,Luis,,"I'm sorry, that was Luis, I should have raised my hand"
130.2,Luis,," He couldn't he has to better words, I think"
130.2,Luis,,"Yeah, I mean, it's like, close enough"
130.2,Luis,," But yeah, he got the idea"
130.2,Luis,,"Yeah, I just want to remind you, my dad is actually an astronaut"
130.2,Luis,, It must be Farrah
130.2,Luis,,"Oh, it must be"
130.2,Luis,,"Oh, so it's Chris and so I don't know"
130.2,Luis,,"Um, now I mean, maybe they used it, but it sounded more like it was kind of like after after they found the water than they had to like study it"
130.2,Luis,," But, um, I think that that oxygen tanks are probably more important"
130.2,Luis,, Okay
130.2,Luis,,"Yeah, I'm Chris, you just need to read the next sentence extra right thing or access oxygen and a high to use as a rocket fuel"
130.2,Luis,, It's called
130.2,Luis,,"Yeah, I got this"
130.2,Luis,,"um I I I didn't oh okay well i'm My answer is oxygen tanks, I said oxygen tanks"
130.2,Luis,,"Um well, I mean it helps to know a lot about space, like me and I guess Chris he kind of knows a lot about space too"
130.2,Luis,,"Agile Teacher Lab: um yeah well, I just wanted to say um I think I got this all figured out so I'm good"
130.2,Luis,,"Agile Teacher Lab: Okay i'm Chris, you need equipment and your answer, so I said oxygen tanks, because that is definitely equipment that scientists use on the moon"
130.2,Luis,, 
130.2,Luis,,"Oh, we know this, I know this"
130.2,Luis,,"out while i'm and not so much about the moon base, but I was thinking about what Farrah was saying about it being the microscope and then you were saying Jazmin to answer was right, the Lunar orbiter"
130.2,Luis,,"um yeah okay so um lunar you guys lunar means moon so anytime you see lunar it means about the moon, an orbiter is like an orbit it's like it goes around something and it says so, the orbiter at looks for the ice, I think, by going around the moon somehow"
130.2,Luis,,"Okay, so Oliver the machine is called a lunar orbiter, and so the orbiter it i'm excited to where the water is because a microscope a microscope is really small like depth, can you picture astronaut walking around the big giant mode like a tiny little less that would take"
130.2,Luis,,"wow the rocket ships landing gear if they're going to go on the moon, they need landing gear um suits and masks, Chris already said that, food, really gross food for them to eat on the trip um"
130.1,Luis,,"Um, you know, I think it's pretty convincing because those two things are so important in space and like for space travel , that I think it's convincing that they have, like, you know what they talk about with whay you can do, yeah I think it's convincing"
130.1,Luis,, Yeah
130.1,Luis,,"Okay, okay"
130.1,Luis,,teachtoreacheveryreader@gse
130.1,Luis,,"edu: Okay Okay, I can add a couple more names of equipment"
130.1,Luis,,harvard
130.1,Luis,,"um so well, I guess, I would change my answer to"
130.1,Luis,,Oh okay
130.1,Luis,,Right yeah the orbiter
120.4,Luis,,i'm the same thing that they found that the Lunar orbiter
120.4,Luis,,"yeah yeah before we do that, excuse me, I shouldn't be in this group I already know all about space"
120.4,Luis,,yeah okay well i'm scientists they use lots of equipment like oxygen tanks
120.4,Luis,,"Um, let me see"
120.4,Luis,," I said, that scientists use a lot of equipment like oxygen tanks"
120.4,Luis,, I already know that equipment that they use
120.4,Luis,," Um, well, like when they were on Earth, you know, because that's how you can look from Earth on"
120.4,Luis,,"Well, I think that because they they really like to have to travel around a lot that they probably use their like their their their like telescopes to look at the water"
120.4,Luis,,"So I looked at, paragraph two, and what we see and like what I was listening to everybody"
120.4,Luis,, I'm
120.4,Luis,,"Yeah, sure"
120.4,Luis,, So basically what what I said was that scientists use a lot of equipment like oxygen tanks and stuff like that
120.4,Luis,," Yeah, I was really cool and I think for me, like the thing that was so interesting is like seeing that like you know how they use the equipment"
120.4,Luis,,Hi
120.4,Luis,," They have this equipment and then they have to use all these different pieces in order to like find the water and study it, that's really cool"
120.4,Luis,," I already submitted it, I don't remember what I wrote down, um, let me see if it's on my slide"
120.4,Luis,,"Um, well, I didn't"
120.4,Luis,, I know all about speed
120.4,Luis,,Excuse me
120.4,Luis,, I shouldn't be in this group
120.4,Luis,,"Um, yeah, like there's a few things that I should are that I've learned from like I learned that, like, Well, like you have to use all this equipment and stuff like that"
120.4,Luis,,Yeah
120.4,Luis,,The Lunar Orbiter
120.4,Luis,,rocket fuel all
120.4,Luis,,"Um, so basically what I was saying was that scientists found ice using a small machine"
120.4,Luis,,"Yeah, I talked about equipment in my answer"
120.4,Luis,,Said scientists use a lot of equipment like oxygen tanks
120.4,Luis,,"So I said, like they need like all the oxygen tanks and they like you know they need, like, all that stuff that like astronauts used to like go fly around in space"
120.4,Luis,,"Um, yeah"
120.4,Luis,," So I guess I was wondering, like, I think I know the words, but I was wondering about like discover"
120.4,Luis,,"Um, so I basically when I went in"
120.4,Luis,, I circle
120.4,Luis,,"Well, I was saying that the scientists would have to use like I'm like spacesuits and that they would need like rocket fuel and they would need oxygen and like all that stuff that I already know before like ever doing the reading"
120.4,Luis,, I don't think I should be in this group
120.4,Luis,, I don't really think I need any help
120.4,Luis,," So, um, here's what I was thinking"
120.4,Luis,," Um, I know like a lot about space like practically everything that you can know about space"
120.4,Luis,,I do have a question
120.4,Luis,, I don't think I need to be in this group
120.4,Luis,,"Um, well, I was just gonna say that I kind of know like all about space"
120.4,Luis,,"So okay, so my response was that water can be split into two parts at the hydrogen and oxygen"
120.4,Luis,," So, um, I just wanted to say that, like, I don't think I need to be in this group because I already know"
120.4,Luis,,"Um, yeah"
120.4,Luis,, Like all about space
120.4,Luis,,"Um, yeah"
120.4,Luis,," So basically what I said was, um, Let's see, what did I say I said scientists use a lot of equipment like oxygen tanks"
120.4,Luis,,"Um, well, I just kind of kept looking around and look what I was like I i looked in paragraph three"
120.4,Luis,," Um, well, they need like oxygen tanks and spacesuits in order to roll up to the moon"
120.4,Luis,,"Oh yeah, sure"
120.4,Luis,,Uh huh
120.4,Luis,,"Well I, I wanted"
120.4,Luis,, I'm sorry
120.4,Luis,," I just wanted to say I'm excuse me, I shouldn't be in this group, I already know all about space"
120.4,Luis,, I think I got this all figured out
120.4,Luis,," Well, it's kind of more of like a thought, I guess"
120.4,Luis,, So I think I'm all good
120.4,Luis,,"Um, yeah"
120.4,Luis,,"Um, I forgot"
120.4,Luis,," Yeah, I just want to remind you that my dad is an astronaut"
120.4,Luis,,Teacher? Yes
120.4,Luis,,To breathe?
120.4,Luis,,"Oh, excuse me, I shouldn't be in this group, I already know all about space"
120.4,Luis,, Now that I've seen a picture of it
120.4,Luis,,"Hmm, okay"
120.4,Luis,," Um, I feel like maybe maybe the camera just kind of look for it"
120.4,Luis,, And if they see some puddles of water and then that's how they find it
120.4,Luis,," Um, I think that, let's see, how would they detect the water"
120.4,Luis,,"Um, well, I think that they use like oxygen tanks and that they use like space suits and stuff like that"
120.4,Luis,,"Okay, so I think that they probably had to use stuff like oxygen tanks and masks and spacesuits and and like, stuff like that, you know,"
120.4,Luis,," Okay, so, um, we were reading that up first"
120.4,Luis,,"Yeah, yeah"
120.4,Luis,,"Um, yeah, this is Luis"
120.4,Luis,, So I don't think I need any help
120.4,Luis,, I don't think I need to be in this
120.4,Luis,," Well, I was gonna say like I already kind of know all about ease"
120.4,Luis,,"Um, yeah"
120.4,Luis,,Yeah
120.4,Luis,,I yeah okay so water can be split into two parts hydrogen and oxygen
